Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;137127,675945513;12192,4020688225;137668,639051984;5,08096564846849;14,5485339632685
2;79431,5338134766;118352,486110852;6766,68084215619;118545,767272556;3,27226444076728;21,4428939458619
3;63095,0927734375;100448,360743055;22985,5963609957;103044,702998444;12,8890791404707;28,4302479282205
4;50118,4463500977;268613,771985263;7881,00603250989;268729,359684117;1,68055003990521;33,3762399157331
5;39810,1806640625;158049,195896656;1484,97116199149;158056,171859663;0,538313885727683;36,5162459078053
6;31622,8866577148;152848,062820426;12068,0394059749;153323,735550178;4,51439342977607;38,7854369020762
7;25118,8278198242;160172,531777115;6678,74934175988;160311,713947113;2,38769158781913;40,9807528965335
8;19952,7740478516;153898,15197011;8106,96355810009;154111,531164763;3,01540895749488;44,1554958885181
9;15848,6366271973;154909,411636272;7905,62637551824;155111,007803718;2,9214906768887;47,3965788803351
10;12588,9778137207;155947,852299333;8112,65951096584;156158,72656088;2,9779347139814;50,5286928724273
11;9999,99046325684;157266,936305121;7515,16139309172;157446,393752169;2,73585624255834;54,6695328619727
12;7943,15338134766;158330,435044415;8425,34376716485;158554,44831019;3,04604580281077;59,7910718490421
13;6309,50927734375;159164,303583504;9261,48862030645;159433,530685003;3,33018468565307;64,7983088364
14;5011,79695129395;159959,382529812;11247,0515827409;160354,295946893;4,02195720698742;67,9717528283878
15;3980,99422454834;161458,202927605;12251,2111571075;161922,337765447;4,33920456331772;71,190210820262
16;3162,2052192688;163097,626415225;13532,9602933999;163658,109351731;4,74322892392304;74,3728638122266
17;2511,85894012451;165373,002754777;14912,883353883;166044,042741852;5,15283872999603;77,4781038043866
18;1995,2654838562;166241,362925174;14827,3905346675;166901,294953895;5,09683512724042;82,6040557914448
19;1584,91730690002;168422,803975206;17469,251577705;169326,358401626;5,92169202176098;87,6231957787727
20;1258,90970230103;170867,359991062;19146,247474577;171936,713655557;6,39350997940484;92,5691327662854
21;999,987125396729;172929,336039792;21741,3216126578;174290,677687099;7,16584158100177;96,8288407555307
22;794,321298599243;176588,792102668;22577,806593277;178026,286954603;7,28603706344033;100,904109745242
23;630,959868431091;179498,299317142;24820,3465046904;181206,205904652;7,87272087893874;105,015105734862
24;501,185655593872;183735,660377757;27646,1873044293;185803,941203953;8,55694243141703;107,386372728875
25;398,106873035431;187504,8815936;29244,3194324702;189771,733512919;8,86475429325423;109,627096723218
26;316,224992275238;191428,142539824;32320,0814137664;194137,377696413;9,58324864500072;111,811826717702
27;251,18887424469;189926,764232386;38634,6281799937;193816,434458977;11,4981434938664;114,183972711713
