Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.18771587e-01	2023-06-29T14:26:13.779689	-1.00000000e-01	-3.27830000e-07	3.05036147e+05	0.00000000e+00	1.90370000e-08	0.00000000e+00	1
8.54130641e-01	2023-06-29T14:26:14.215026	-1.00000000e-01	-4.00530000e-07	2.49669188e+05	0.00000000e+00	3.16570000e-08	0.00000000e+00	2
9.53592673e-01	2023-06-29T14:26:14.315293	-1.00000000e-01	-4.00790000e-07	2.49507223e+05	0.00000000e+00	2.74970000e-08	0.00000000e+00	3
1.02999832e+00	2023-06-29T14:26:14.391497	-1.00000000e-01	-4.12420000e-07	2.42471267e+05	0.00000000e+00	2.14460000e-08	0.00000000e+00	4
1.14387264e+00	2023-06-29T14:26:14.504801	-1.00000000e-01	-4.05170000e-07	2.46809981e+05	0.00000000e+00	2.51900000e-08	0.00000000e+00	5
1.20035216e+00	2023-06-29T14:26:14.558967	-1.00000000e-01	-4.14180000e-07	2.41440919e+05	0.00000000e+00	2.97780000e-08	0.00000000e+00	6
1.28289524e+00	2023-06-29T14:26:14.638994	-1.00000000e-01	-4.02820000e-07	2.48249839e+05	0.00000000e+00	2.29670000e-08	0.00000000e+00	7
1.33639384e+00	2023-06-29T14:26:14.688998	-1.00000000e-01	-4.00010000e-07	2.49993750e+05	0.00000000e+00	2.65070000e-08	0.00000000e+00	8
1.39617346e+00	2023-06-29T14:26:14.748992	-1.00000000e-01	-4.12090000e-07	2.42665437e+05	0.00000000e+00	3.14530000e-08	0.00000000e+00	9
1.45674282e+00	2023-06-29T14:26:14.808999	-1.00000000e-01	-3.99940000e-07	2.50037506e+05	0.00000000e+00	2.21810000e-08	0.00000000e+00	10
1.51076901e+00	2023-06-29T14:26:14.868974	-1.00000000e-01	-4.11110000e-07	2.43243901e+05	0.00000000e+00	2.36570000e-08	0.00000000e+00	11
1.56328710e+00	2023-06-29T14:26:14.918997	-1.00000000e-01	-4.07520000e-07	2.45386729e+05	0.00000000e+00	2.76760000e-08	0.00000000e+00	12
1.61977688e+00	2023-06-29T14:26:14.978977	-1.00000000e-01	-4.00920000e-07	2.49426319e+05	0.00000000e+00	3.33440000e-08	0.00000000e+00	13
1.71065266e+00	2023-06-29T14:26:15.068983	-1.00000000e-01	-3.98440000e-07	2.50978817e+05	0.00000000e+00	3.61040000e-08	0.00000000e+00	14
1.81891961e+00	2023-06-29T14:26:15.178987	-1.00000000e-01	-3.96940000e-07	2.51927243e+05	0.00000000e+00	2.59890000e-08	0.00000000e+00	15
1.87863153e+00	2023-06-29T14:26:15.238979	-1.00000000e-01	-4.09810000e-07	2.44015519e+05	0.00000000e+00	2.28770000e-08	0.00000000e+00	16
1.94147782e+00	2023-06-29T14:26:15.299003	-1.00000000e-01	-4.07390000e-07	2.45465034e+05	0.00000000e+00	2.53690000e-08	0.00000000e+00	17
