Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.14406324e-01	2023-06-14T17:04:10.283960	-1.00000000e-01	-2.67790000e-09	3.73426939e+07	1.00000000e+00	-1.48920000e-10	-6.71501477e+09	1
1.23755251e+00	2023-06-14T17:04:11.106366	-1.00000000e-01	-9.14570000e-10	1.09341002e+08	1.00000000e+00	1.58040000e-10	6.32751202e+09	2
1.68895618e+00	2023-06-14T17:04:11.558428	-1.00000000e-01	-8.86450000e-10	1.12809521e+08	1.00000000e+00	-1.14490000e-10	-8.73438728e+09	3
2.06156146e+00	2023-06-14T17:04:11.931081	-1.00000000e-01	-6.05160000e-10	1.65245555e+08	1.00000000e+00	-1.08030000e-10	-9.25668796e+09	4
2.98319425e+00	2023-06-14T17:04:12.852042	-1.00000000e-01	-9.43970000e-10	1.05935570e+08	1.00000000e+00	1.18040000e-10	8.47170451e+09	5
4.00655139e+00	2023-06-14T17:04:13.875338	-1.00000000e-01	-5.42870000e-10	1.84206164e+08	1.00000000e+00	-4.65200000e-11	-2.14961307e+10	6
4.36949307e+00	2023-06-14T17:04:14.238243	-1.00000000e-01	-9.57640000e-10	1.04423374e+08	1.00000000e+00	-3.31000000e-11	-3.02114804e+10	7
4.73866041e+00	2023-06-14T17:04:14.608032	-1.00000000e-01	-6.09480000e-10	1.64074293e+08	1.00000000e+00	1.09370000e-10	9.14327512e+09	8
5.12586795e+00	2023-06-14T17:04:14.995012	-1.00000000e-01	-8.03680000e-10	1.24427633e+08	1.00000000e+00	-1.52020000e-10	-6.57808183e+09	9
5.48190830e+00	2023-06-14T17:04:15.351545	-1.00000000e-01	-7.98390000e-10	1.25252070e+08	1.00000000e+00	1.61200000e-10	6.20347395e+09	10
5.85410168e+00	2023-06-14T17:04:15.723798	-1.00000000e-01	-5.54420000e-10	1.80368674e+08	1.00000000e+00	-1.21710000e-10	-8.21625175e+09	11
6.22011127e+00	2023-06-14T17:04:16.089304	-1.00000000e-01	-9.08060000e-10	1.10124882e+08	1.00000000e+00	5.74700000e-11	1.74003828e+10	12
6.60961748e+00	2023-06-14T17:04:16.479338	-1.00000000e-01	-4.83140000e-10	2.06979343e+08	1.00000000e+00	2.89300000e-11	3.45661943e+10	13
6.98830892e+00	2023-06-14T17:04:16.857144	-1.00000000e-01	-8.50680000e-10	1.17553016e+08	1.00000000e+00	-1.01710000e-10	-9.83187494e+09	14
7.34865696e+00	2023-06-14T17:04:17.217838	-1.00000000e-01	-6.20350000e-10	1.61199323e+08	1.00000000e+00	1.52410000e-10	6.56124926e+09	15
7.70798552e+00	2023-06-14T17:04:17.576917	-1.00000000e-01	-6.32110000e-10	1.58200313e+08	1.00000000e+00	-1.61640000e-10	-6.18658748e+09	16
8.07362670e+00	2023-06-14T17:04:17.942522	-1.00000000e-01	-8.09610000e-10	1.23516261e+08	1.00000000e+00	1.29620000e-10	7.71485882e+09	17
