Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.12928580e-01	2023-06-14T15:26:32.997454	-1.00000000e-01	-2.39070000e-09	4.18287531e+07	1.00000000e+00	-1.01290000e-09	-9.87264291e+08	1
7.53092822e-01	2023-06-14T15:26:33.337977	-1.00000000e-01	-2.80010000e-09	3.57130102e+07	1.00000000e+00	9.70400000e-11	1.03050289e+10	2
1.20588767e+00	2023-06-14T15:26:33.790822	-1.00000000e-01	-1.44830000e-09	6.90464683e+07	1.00000000e+00	-1.38600000e-11	-7.21500722e+10	3
1.58842281e+00	2023-06-14T15:26:34.172674	-1.00000000e-01	1.29020000e-09	-7.75073632e+07	1.00000000e+00	-6.72800000e-11	-1.48632580e+10	4
1.94173864e+00	2023-06-14T15:26:34.525889	-1.00000000e-01	-1.79340000e-09	5.57600089e+07	1.00000000e+00	1.35460000e-10	7.38225306e+09	5
2.30504464e+00	2023-06-14T15:26:34.889431	-1.00000000e-01	1.34240000e-09	-7.44934446e+07	1.00000000e+00	-1.76920000e-10	-5.65227221e+09	6
2.68441587e+00	2023-06-14T15:26:35.269406	-1.00000000e-01	1.13300000e-09	-8.82612533e+07	1.00000000e+00	1.88820000e-10	5.29604915e+09	7
3.04885664e+00	2023-06-14T15:26:35.633843	-1.00000000e-01	-8.82650000e-10	1.13295191e+08	1.00000000e+00	-1.61410000e-10	-6.19540301e+09	8
3.42335156e+00	2023-06-14T15:26:36.008215	-1.00000000e-01	-4.57220000e-10	2.18713092e+08	1.00000000e+00	1.06910000e-10	9.35366196e+09	9
3.79601387e+00	2023-06-14T15:26:36.381048	-1.00000000e-01	-7.11070000e-10	1.40633130e+08	1.00000000e+00	-2.53200000e-11	-3.94944708e+10	10
4.17027535e+00	2023-06-14T15:26:36.755084	-1.00000000e-01	-6.49360000e-10	1.53997782e+08	1.00000000e+00	-5.08300000e-11	-1.96734212e+10	11
4.54471284e+00	2023-06-14T15:26:37.129614	-1.00000000e-01	-4.42000000e-10	2.26244344e+08	1.00000000e+00	1.25080000e-10	7.99488327e+09	12
4.90558683e+00	2023-06-14T15:26:37.490410	-1.00000000e-01	-8.14490000e-10	1.22776216e+08	1.00000000e+00	-1.72360000e-10	-5.80181016e+09	13
5.27788155e+00	2023-06-14T15:26:37.862530	-1.00000000e-01	-2.92280000e-10	3.42137676e+08	1.00000000e+00	1.88950000e-10	5.29240540e+09	14
5.65115596e+00	2023-06-14T15:26:38.235460	-1.00000000e-01	-8.27780000e-10	1.20805045e+08	1.00000000e+00	-1.77300000e-10	-5.64015792e+09	15
6.03647632e+00	2023-06-14T15:26:38.621572	-1.00000000e-01	-3.75460000e-10	2.66339956e+08	1.00000000e+00	1.23940000e-10	8.06842020e+09	16
6.40206088e+00	2023-06-14T15:26:38.986698	-1.00000000e-01	-6.95510000e-10	1.43779385e+08	1.00000000e+00	-5.20300000e-11	-1.92196810e+10	17
