Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.17552924e-01	2023-05-31T12:33:15.607660	-3.00000000e-01	-6.42390000e-09	4.67006024e+07	1.00000000e+00	-2.98100000e-11	-3.35457900e+10	1
1.00340923e+00	2023-05-31T12:33:16.193026	-3.00000000e-01	-6.22490000e-09	4.81935453e+07	1.00000000e+00	2.91800000e-11	3.42700480e+10	2
1.36301788e+00	2023-05-31T12:33:16.546134	-3.00000000e-01	-7.42100000e-09	4.04258186e+07	1.00000000e+00	-2.89900000e-11	-3.44946533e+10	3
1.72954182e+00	2023-05-31T12:33:16.916129	-3.00000000e-01	-6.76940000e-09	4.43170739e+07	1.00000000e+00	1.94300000e-11	5.14668039e+10	4
2.10701921e+00	2023-05-31T12:33:17.296140	-3.00000000e-01	-7.15450000e-09	4.19316514e+07	1.00000000e+00	-8.35000000e-12	-1.19760479e+11	5
2.47725310e+00	2023-05-31T12:33:17.666111	-3.00000000e-01	-7.04520000e-09	4.25821836e+07	1.00000000e+00	-3.35000000e-12	-2.98507463e+11	6
2.84929130e+00	2023-05-31T12:33:18.036145	-3.00000000e-01	-5.79550000e-09	5.17642999e+07	1.00000000e+00	1.55100000e-11	6.44745326e+10	7
3.21667309e+00	2023-05-31T12:33:18.406146	-3.00000000e-01	-7.34320000e-09	4.08541235e+07	1.00000000e+00	-2.40500000e-11	-4.15800416e+10	8
3.59220709e+00	2023-05-31T12:33:18.776131	-3.00000000e-01	-6.08270000e-09	4.93202032e+07	1.00000000e+00	2.94400000e-11	3.39673913e+10	9
3.95746374e+00	2023-05-31T12:33:19.146168	-3.00000000e-01	-6.14740000e-09	4.88011192e+07	1.00000000e+00	-2.88600000e-11	-3.46500347e+10	10
4.34366442e+00	2023-05-31T12:33:19.526125	-3.00000000e-01	-6.49000000e-09	4.62249615e+07	1.00000000e+00	1.95600000e-11	5.11247444e+10	11
4.70278651e+00	2023-05-31T12:33:19.886160	-3.00000000e-01	-5.82480000e-09	5.15039143e+07	1.00000000e+00	-9.49000000e-12	-1.05374078e+11	12
5.08691867e+00	2023-05-31T12:33:20.276130	-3.00000000e-01	-7.33390000e-09	4.09059300e+07	1.00000000e+00	-4.05000000e-12	-2.46913580e+11	13
5.45727605e+00	2023-05-31T12:33:20.646164	-3.00000000e-01	-5.72870000e-09	5.23679020e+07	1.00000000e+00	1.64600000e-11	6.07533414e+10	14
5.82025537e+00	2023-05-31T12:33:21.006172	-3.00000000e-01	-6.15280000e-09	4.87582889e+07	1.00000000e+00	-2.55100000e-11	-3.92003136e+10	15
6.19008885e+00	2023-05-31T12:33:21.376172	-3.00000000e-01	-7.23030000e-09	4.14920543e+07	1.00000000e+00	2.21600000e-11	4.51263538e+10	16
6.55963474e+00	2023-05-31T12:33:21.746175	-3.00000000e-01	-5.91700000e-09	5.07013689e+07	1.00000000e+00	-2.83600000e-11	-3.52609309e+10	17
