Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.13554971e-01	2023-05-31T12:55:48.612253	-3.00000000e-01	-7.12980000e-09	4.20769166e+07	1.00000000e+00	8.17510000e-10	1.22322663e+09	1
1.51907551e+00	2023-05-31T12:55:49.717619	-3.00000000e-01	-5.78800000e-09	5.18313753e+07	1.00000000e+00	8.75360000e-10	1.14238713e+09	2
1.88800930e+00	2023-05-31T12:55:50.085685	-3.00000000e-01	-4.53550000e-09	6.61448572e+07	1.00000000e+00	7.06560000e-10	1.41530797e+09	3
2.25837201e+00	2023-05-31T12:55:50.455668	-3.00000000e-01	-5.84300000e-09	5.13434879e+07	1.00000000e+00	6.64210000e-10	1.50554794e+09	4
2.63569350e+00	2023-05-31T12:55:50.825702	-3.00000000e-01	-4.57770000e-09	6.55350940e+07	1.00000000e+00	6.80980000e-10	1.46847191e+09	5
3.00559878e+00	2023-05-31T12:55:51.195709	-3.00000000e-01	-5.08500000e-09	5.89970501e+07	1.00000000e+00	5.00980000e-10	1.99608767e+09	6
3.37598610e+00	2023-05-31T12:55:51.565835	-3.00000000e-01	-4.77200000e-09	6.28667225e+07	1.00000000e+00	6.29840000e-10	1.58770481e+09	7
3.75828196e+00	2023-05-31T12:55:51.955710	-3.00000000e-01	-4.74630000e-09	6.32071298e+07	1.00000000e+00	4.17430000e-10	2.39561124e+09	8
4.11798907e+00	2023-05-31T12:55:52.315713	-3.00000000e-01	-5.86950000e-09	5.11116790e+07	1.00000000e+00	4.81040000e-10	2.07882920e+09	9
4.49222420e+00	2023-05-31T12:55:52.685716	-3.00000000e-01	-5.10140000e-09	5.88073862e+07	1.00000000e+00	4.15660000e-10	2.40581244e+09	10
4.85659182e+00	2023-05-31T12:55:53.045849	-3.00000000e-01	-5.72230000e-09	5.24264719e+07	1.00000000e+00	3.42740000e-10	2.91766354e+09	11
5.22827228e+00	2023-05-31T12:55:53.425690	-3.00000000e-01	-5.35720000e-09	5.59994027e+07	1.00000000e+00	4.68700000e-10	2.13356091e+09	12
5.60783624e+00	2023-05-31T12:55:53.805721	-3.00000000e-01	-4.26830000e-09	7.02855938e+07	1.00000000e+00	2.82550000e-10	3.53919660e+09	13
5.98827363e+00	2023-05-31T12:55:54.186182	-3.00000000e-01	-5.55580000e-09	5.39976241e+07	1.00000000e+00	4.18310000e-10	2.39057159e+09	14
6.35871224e+00	2023-05-31T12:55:54.556394	-3.00000000e-01	-4.35190000e-09	6.89354075e+07	1.00000000e+00	2.72100000e-10	3.67511944e+09	15
6.72858428e+00	2023-05-31T12:55:54.926536	-3.00000000e-01	-5.04350000e-09	5.94825022e+07	1.00000000e+00	3.04130000e-10	3.28806760e+09	16
7.08875785e+00	2023-05-31T12:55:55.286550	-3.00000000e-01	-5.71660000e-09	5.24787461e+07	1.00000000e+00	3.22870000e-10	3.09722179e+09	17
