Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.10139824e-01	2023-06-13T17:37:17.880362	-1.00000000e-01	1.23490000e-10	-8.09782169e+08	1.00000000e+00	1.20620000e-09	8.29049909e+08	1
9.45659443e-01	2023-06-13T17:37:18.415275	-1.00000000e-01	-9.31800000e-11	1.07319167e+09	1.00000000e+00	-1.64990000e-10	-6.06097339e+09	2
1.31681380e+00	2023-06-13T17:37:18.786423	-1.00000000e-01	1.09940000e-10	-9.09587047e+08	1.00000000e+00	7.36700000e-11	1.35740464e+10	3
1.69059298e+00	2023-06-13T17:37:19.156597	-1.00000000e-01	-8.47200000e-11	1.18035883e+09	1.00000000e+00	3.20300000e-11	3.12207306e+10	4
2.05688497e+00	2023-06-13T17:37:19.526824	-1.00000000e-01	-1.16700000e-11	8.56898029e+09	1.00000000e+00	-1.31330000e-10	-7.61440646e+09	5
2.43843687e+00	2023-06-13T17:37:19.907001	-1.00000000e-01	5.44300000e-11	-1.83722212e+09	1.00000000e+00	2.00950000e-10	4.97636228e+09	6
2.80138732e+00	2023-06-13T17:37:20.267195	-1.00000000e-01	-1.05560000e-10	9.47328534e+08	1.00000000e+00	-2.25760000e-10	-4.42948264e+09	7
3.17780897e+00	2023-06-13T17:37:20.647421	-1.00000000e-01	1.32320000e-10	-7.55743652e+08	1.00000000e+00	2.05570000e-10	4.86452303e+09	8
3.54848866e+00	2023-06-13T17:37:21.017856	-1.00000000e-01	-1.44630000e-10	6.91419484e+08	1.00000000e+00	-1.35240000e-10	-7.39426205e+09	9
3.92050209e+00	2023-06-13T17:37:21.388057	-1.00000000e-01	9.55600000e-11	-1.04646296e+09	1.00000000e+00	3.19600000e-11	3.12891114e+10	10
4.28878260e+00	2023-06-13T17:37:21.758266	-1.00000000e-01	-4.11400000e-11	2.43072436e+09	1.00000000e+00	7.35500000e-11	1.35961931e+10	11
4.67898148e+00	2023-06-13T17:37:22.148643	-1.00000000e-01	-2.12100000e-11	4.71475719e+09	1.00000000e+00	-1.63410000e-10	-6.11957653e+09	12
5.02989377e+00	2023-06-13T17:37:22.498974	-1.00000000e-01	7.62800000e-11	-1.31095962e+09	1.00000000e+00	2.16590000e-10	4.61701833e+09	13
5.40212710e+00	2023-06-13T17:37:22.869440	-1.00000000e-01	-1.17230000e-10	8.53023970e+08	1.00000000e+00	-2.24570000e-10	-4.45295454e+09	14
5.78958342e+00	2023-06-13T17:37:23.259629	-1.00000000e-01	1.29150000e-10	-7.74293457e+08	1.00000000e+00	1.75440000e-10	5.69995440e+09	15
6.15029756e+00	2023-06-13T17:37:23.619835	-1.00000000e-01	-1.21350000e-10	8.24062629e+08	1.00000000e+00	-9.67000000e-11	-1.03412616e+10	16
6.53039182e+00	2023-06-13T17:37:24.000039	-1.00000000e-01	8.17000000e-11	-1.22399021e+09	1.00000000e+00	-1.24000000e-11	-8.06451613e+10	17
